Date,BTC Open,BTC High,BTC Low,BTC Close,BTC Volume,ETH Price,XRP Price,LTC Price,Oil price,Gold Price,DJI Price
2016/1/11,448.697998,450.661987,443.855011,448.428009,40450000,1.0616,0.005901,3.562569578,31.41 ,1096.20 ,16398.57 
2016/1/12,448.182007,448.182007,435.690002,435.690002,115607000,1.141,0.005883,3.528738255,30.44 ,1085.20 ,16516.22 
2016/1/13,434.665009,435.186005,424.442993,432.371002,173888000,1.1252,0.005789,3.476999452,30.48 ,1087.10 ,16151.41 
2016/1/14,432.287994,433.324005,427.845001,430.306,43945500,1.18959,0.005527,3.457352022,31.20 ,1073.60 ,16379.05 
2016/1/15,430.255005,430.255005,364.330994,364.330994,153351008,1.20801,0.005474,3.022672698,29.42 ,1090.70 ,15988.08 
2016/1/16,365.072998,390.557007,354.914001,387.536011,120352000,1.22029,0.00511,3.076525662,29.59 ,1090.17 ,15995.07 
2016/1/17,387.152008,390.964996,380.09201,382.299011,45319600,1.32747,0.00511,3.02182409,29.75 ,1089.63 ,16002.05 
2016/1/18,381.733002,388.104004,376.665009,387.167999,54403900,1.42634,0.005331,3.032892622,30.02 ,1089.10 ,16009.04 
2016/1/19,387.026001,387.730011,378.971985,380.148987,46819800,1.37139,0.005271,2.997791075,28.46 ,1089.00 ,16016.02 
2016/1/20,379.73999,425.266998,376.598999,420.230011,121720000,1.53182,0.005369,3.394206921,26.55 ,1106.20 ,15766.74 
2016/1/21,419.631989,422.877014,406.299988,410.261993,68338000,1.55357,0.005319,3.204920453,29.53 ,1098.20 ,15882.68 
2016/1/22,409.751007,410.410004,375.282013,382.492004,91546600,1.50127,0.005104,3.037313133,32.19 ,1096.30 ,16093.51 
2016/1/23,382.43399,394.542999,381.980988,387.490997,56247400,1.97267,0.005147,3.103000425,31.57 ,1099.30 ,16024.08 
2016/1/24,388.10199,405.484985,387.51001,402.971008,54824800,2.1412,0.005222,3.182076878,30.96 ,1102.30 ,15954.65 
2016/1/25,402.316986,402.316986,388.553986,391.726013,59062400,2.49927,0.005127,3.121840534,30.34 ,1105.30 ,15885.22 
2016/1/26,392.002014,397.765991,390.575012,392.153015,58147000,2.27637,0.00536,3.142222324,31.45 ,1120.20 ,16167.23 
2016/1/27,392.444,396.842987,391.782013,394.971985,47424400,2.38855,0.00536,3.259243928,32.30 ,1115.80 ,15944.46 
2016/1/28,395.145996,395.502014,379.734985,380.289001,59247900,2.52649,0.006234,3.091543672,33.22 ,1116.10 ,16069.64 
2016/1/29,380.108002,384.378998,365.451996,379.473999,86125296,2.49496,0.006887,3.082687519,33.62 ,1116.40 ,16466.30 
2016/1/30,378.86499,380.916992,376.490997,378.255005,30284400,2.44506,0.006632,3.057558025,32.95 ,1120.27 ,16460.59 
2016/1/31,378.292999,380.346985,367.834991,368.766998,37894300,2.30604,0.006405,3.000808019,32.29 ,1124.13 ,16454.89 
2016/2/1,369.350006,378.071991,367.957001,373.056,51656700,2.21169,0.006551,3.049440836,31.62 ,1128.00 ,16449.18 
2016/2/2,372.920013,375.882996,372.920013,374.447998,40378700,2.43964,0.00677,3.052214978,29.88 ,1127.20 ,16153.54 
2016/2/3,374.645996,374.950012,368.045013,369.949005,45933400,2.52869,0.006881,3.033315901,32.28 ,1141.30 ,16336.66 
2016/2/4,370.174011,391.608002,369.993011,389.593994,69285504,2.57804,0.006977,3.138894591,31.72 ,1157.50 ,16416.58 
2016/2/5,388.89801,391.093994,385.571991,386.549011,43825000,2.53899,0.007265,3.107969501,30.89 ,1157.70 ,16204.97 
2016/2/6,386.588989,386.631012,372.386993,376.522003,49249300,2.53446,0.007893,3.060439833,30.49 ,1171.10 ,16145.66 
2016/2/7,376.514008,380.871002,374.903015,376.619995,37076300,2.96434,0.008349,3.068582788,30.09 ,1184.50 ,16086.36 
2016/2/8,376.756989,379.878998,373.334015,373.446991,47671100,3.17979,0.007991,3.038387215,29.69 ,1197.90 ,16027.05 
2016/2/9,373.423004,377.246002,372.89801,376.028992,55318500,4.04464,0.007778,3.057424476,27.94 ,1198.60 ,16014.38 
2016/2/10,376.145996,385.483002,375.78299,381.648987,85130896,4.43626,0.00787,3.072196737,27.45 ,1194.60 ,15914.74 
2016/2/11,382.114014,383.130005,376.398987,379.653992,74375600,6.0131,0.00781,3.043598499,26.21 ,1247.80 ,15660.18 
2016/2/12,379.686005,384.95401,379.600006,384.263,67042800,5.54698,0.007941,3.08282645,29.44 ,1239.40 ,15973.84 
2016/2/13,384.640991,391.859985,384.640991,391.859985,61911700,5.38532,0.008274,3.119394537,29.26 ,1229.00 ,16029.48 
2016/2/14,392.932007,407.230011,392.932007,407.230011,74469800,5.23973,0.008542,3.16455129,29.08 ,1218.60 ,16085.13 
2016/2/15,407.567993,410.381012,397.748993,400.184998,74070496,5.28835,0.008617,3.129759119,30.60 ,1208.20 ,16140.77 
2016/2/16,401.432007,408.945007,401.432007,407.488007,73093104,4.31529,0.008452,3.185770979,29.04 ,1208.20 ,16196.41 
2016/2/17,407.656006,421.166992,406.783997,416.321991,83193600,3.75724,0.008159,3.216795077,30.66 ,1211.40 ,16453.83 
2016/2/18,416.571991,425.996002,415.638,422.372986,76752600,4.39913,0.007989,3.233381957,30.77 ,1226.30 ,16413.43 
2016/2/19,422.730011,423.104004,417.604004,420.785004,55711300,4.73789,0.008247,3.226626529,29.64 ,1230.80 ,16391.99 
2016/2/20,421.601013,441.984009,421.601013,437.164001,93992096,4.34133,0.008295,3.464854083,30.25 ,1223.90 ,16468.21 
2016/2/21,437.77301,448.04599,429.076996,438.798004,89820704,4.65362,0.008098,3.44011512,30.87 ,1217.00 ,16544.44 
2016/2/22,438.989014,439.045013,432.916992,437.747986,85385200,5.6165,0.008057,3.483668765,31.48 ,1210.10 ,16620.66 
2016/2/23,438.255005,439.858002,417.821014,420.735992,85244896,5.58621,0.00797,3.385604458,31.87 ,1222.60 ,16431.78 
2016/2/24,420.955994,425.549988,413.907013,424.954987,67743696,6.23647,0.008069,3.347567856,32.15 ,1239.10 ,16484.99 
2016/2/25,425.036987,427.718994,420.415009,424.544006,70798000,6.1048,0.008027,3.350800773,33.07 ,1238.80 ,16697.29 
2016/2/26,424.628998,432.152008,421.619995,432.152008,61486000,5.92167,0.008049,3.402568924,32.78 ,1220.40 ,16639.97 
2016/2/27,432.838989,434.230988,428.102997,432.519012,41893600,6.42586,0.007974,3.404544839,33.10 ,1225.07 ,16598.81 
2016/2/28,432.571014,435.683014,423.820007,433.503998,53033400,6.46835,0.007887,3.430583885,33.43 ,1229.73 ,16557.66 
2016/2/29,433.437988,441.506989,431.692993,437.696991,60694700,6.33699,0.00793,3.416368879,33.75 ,1234.40 ,16516.50 
2016/3/1,437.916992,439.653015,432.319,435.122986,74895800,7.65369,0.007975,3.394874075,34.40 ,1230.80 ,16865.08 
2016/3/2,435.131012,435.916992,423.989014,423.989014,74955296,8.46539,0.008028,3.355528263,34.66 ,1241.80 ,16899.32 
2016/3/3,423.911987,425.372986,419.411011,421.651001,100484000,9.29415,0.008048,3.309445828,34.57 ,1258.20 ,16943.90 
2016/3/4,421.835999,425.178009,410.938995,410.938995,90856096,10.406,0.008136,3.232366585,35.92 ,1270.70 ,17006.77 
2016/3/5,410.781006,411.256989,394.035004,400.570007,135384992,11.0037,0.007929,3.15563843,36.58 ,1268.47 ,17029.16 
2016/3/6,400.524994,411.907013,395.778015,407.707001,91212496,11.3829,0.007859,3.180206952,37.24 ,1266.23 ,17051.56 
2016/3/7,407.756989,415.916992,406.30899,414.321014,85762400,9.55263,0.007922,3.249448709,37.90 ,1264.00 ,17073.95 
2016/3/8,414.464996,416.243011,411.093994,413.971985,70311696,9.84721,0.007955,3.229011267,36.50 ,1262.90 ,16964.10 
2016/3/9,413.894012,416.032013,411.605988,414.859985,70012304,11.898,0.00805,3.257021548,38.29 ,1257.40 ,17000.36 
2016/3/10,414.743988,417.511993,413.251007,417.131012,81022896,11.305,0.008188,3.277369266,37.84 ,1272.80 ,16995.13 
2016/3/11,417.238007,423.925995,417.013,421.690002,73969696,11.0828,0.008808,3.355414026,38.50 ,1259.40 ,17213.31 
2016/3/12,421.605011,421.795013,410.093994,411.623993,92712896,13.5333,0.008676,3.274254795,38.06 ,1254.63 ,17218.58 
2016/3/13,411.64801,416.604004,411.641998,414.065002,74322800,14.475,0.008594,3.290279957,37.62 ,1249.87 ,17223.86 
2016/3/14,414.200989,416.68399,414.200989,416.437988,95259400,12.4526,0.008488,3.301228838,37.18 ,1245.10 ,17229.13 
2016/3/15,416.388,418.131012,414.984985,416.829987,66781700,13.01,0.008175,3.295268396,36.34 ,1231.00 ,17251.53 
2016/3/16,416.888,417.686005,415.911987,417.010986,65185800,12.5209,0.008207,3.300865632,38.46 ,1229.80 ,17325.76 
2016/3/17,417.889008,420.997009,417.889008,420.621002,83528600,11.0815,0.008283,3.295110658,40.20 ,1265.00 ,17481.49 
2016/3/18,420.546997,420.546997,406.136993,409.548004,104940000,10.9981,0.008106,3.172809028,39.44 ,1254.30 ,17602.30 
2016/3/19,409.265015,410.984009,407.230011,410.444,58423000,10.5307,0.008018,3.170760796,39.60 ,1250.93 ,17609.49 
2016/3/20,410.401001,414.625,410.401001,413.755005,45947900,10.3198,0.007964,3.204685366,39.75 ,1247.57 ,17616.68 
2016/3/21,413.417999,413.417999,410.381012,413.307007,61655400,11.8641,0.008043,3.195877693,39.91 ,1244.20 ,17623.87 
2016/3/22,413.131989,418.375,412.531006,418.088989,66813300,11.2748,0.008109,3.217672113,41.45 ,1248.60 ,17582.57 
2016/3/23,418.161011,419.268005,417.364014,418.040985,61444200,12.4167,0.00833,3.232003877,39.79 ,1224.00 ,17502.59 
2016/3/24,418.424011,418.679993,415.485992,416.394012,68346704,11.235,0.008231,3.211222458,39.46 ,1221.60 ,17515.73 
2016/3/25,416.507996,418.079987,415.558014,417.177002,52560000,10.7432,0.008192,3.222519056,39.44 ,1221.23 ,17520.65 
2016/3/26,417.36499,418.987,416.259003,417.945007,44650400,10.974,0.008053,3.224492822,39.43 ,1220.85 ,17525.56 
2016/3/27,418.140015,428.796997,417.710999,426.765015,71229400,10.4192,0.008029,3.283628256,39.41 ,1220.48 ,17530.48 
2016/3/28,426.548004,426.856995,423.292999,424.230988,68522800,11.6656,0.007561,3.254797509,39.39 ,1220.10 ,17535.39 
2016/3/29,424.303986,426.203003,412.681,416.515991,75411504,11.6564,0.007563,3.230001574,38.28 ,1235.80 ,17633.11 
2016/3/30,416.834015,416.834015,412.496002,414.81601,66034100,11.9529,0.00733,3.211050261,38.32 ,1228.60 ,17716.66 
2016/3/31,415.256989,418.368988,415.256989,416.729004,60215200,11.4035,0.007389,3.235680099,38.34 ,1235.60 ,17685.09 
2016/4/1,416.76001,418.173004,415.830994,417.959991,51235700,11.6636,0.007421,3.235630472,36.79 ,1223.50 ,17792.75 
2016/4/2,418.421997,422.080994,418.421997,420.872986,45681200,11.5989,0.007498,3.262363817,36.43 ,1222.10 ,17774.17 
2016/4/3,421.173004,421.579987,419.696991,420.903992,38053700,11.6183,0.007506,3.249803412,36.06 ,1220.70 ,17755.58 
2016/4/4,421.299011,422.342987,419.601013,421.444,50634300,11.1573,0.007494,3.240679512,35.70 ,1219.30 ,17737.00 
2016/4/5,421.016998,424.256989,420.614014,424.029999,60718000,10.4381,0.007474,3.255611675,35.89 ,1229.60 ,17603.32 
2016/4/6,424.283997,424.527008,422.729004,423.412994,59091000,10.6854,0.007302,3.25192268,37.75 ,1223.80 ,17716.05 
2016/4/7,423.619995,423.657013,420.518005,422.744995,57858600,10.0697,0.006877,3.235740542,37.26 ,1237.50 ,17541.96 
2016/4/8,422.907013,425.360992,419.63501,420.348999,63454700,9.71959,0.006671,3.214372297,39.72 ,1243.80 ,17576.96 
2016/4/9,420.811005,420.890991,416.515015,419.411011,49792700,9.15062,0.006292,3.217236917,39.93 ,1248.53 ,17570.11 
2016/4/10,419.59201,422.434998,419.256989,421.563995,73478600,8.93634,0.005927,3.235632201,40.15 ,1253.27 ,17563.26 
2016/4/11,421.872009,422.739014,420.53299,422.483002,50747500,8.64379,0.006068,3.238975587,40.36 ,1258.00 ,17556.41 
2016/4/12,422.842987,427.277008,422.842987,425.190002,70728800,7.44231,0.005877,3.275058985,42.17 ,1260.90 ,17721.25 
2016/4/13,425.631989,426.65799,422.915985,423.734009,69060400,8.04442,0.005707,3.254752736,41.76 ,1248.30 ,17908.28 
2016/4/14,423.934998,425.371002,423.013,424.282013,45281000,8.38724,0.006315,3.25647206,41.50 ,1226.50 ,17926.43 
2016/4/15,424.427002,429.928009,424.427002,429.713013,54801500,8.24278,0.006373,3.2864015,40.36 ,1234.60 ,17897.46 
2016/4/16,429.575012,432.625,428.984009,430.571991,39392800,8.6095,0.006489,3.29083163,40.17 ,1234.73 ,17933.03 
2016/4/17,430.635986,431.371002,426.07901,427.398987,52125900,9.3091,0.0065,3.265483776,39.97 ,1234.87 ,17968.59 
2016/4/18,427.610992,429.273987,427.085999,428.591003,55670900,9.036,0.006984,3.262015131,39.78 ,1235.00 ,18004.16 
2016/4/19,428.703003,436.019989,428.104004,435.509003,52810500,8.71488,0.00713,3.287059956,41.08 ,1254.30 ,18053.60 
2016/4/20,435.324005,443.053986,434.406006,441.389008,72890096,8.46579,0.007245,3.28910841,42.63 ,1254.40 ,18096.27 
2016/4/21,441.415985,450.548004,440.951996,449.424988,68204704,8.10217,0.007475,3.35732549,43.18 ,1250.30 ,17982.52 
2016/4/22,449.687988,449.809998,444.149994,445.737,58804400,7.82126,0.00728,3.346735674,43.73 ,1230.00 ,18003.75 
2016/4/23,445.860992,450.282013,444.330994,450.282013,50485400,8.29479,0.007347,3.366514811,43.37 ,1233.40 ,17994.91 
2016/4/24,450.559998,460.145996,448.928009,458.554993,68198400,8.00135,0.007254,3.643813967,43.00 ,1236.80 ,17986.08 
2016/4/25,459.121002,466.619995,453.59201,461.425995,87091800,7.55434,0.007277,3.752285345,42.64 ,1240.20 ,17977.24 
2016/4/26,461.64801,467.964996,461.621002,466.088989,78971904,7.39704,0.007117,4.038293439,44.04 ,1243.40 ,17990.32 
2016/4/27,466.261993,467.07901,444.134003,444.687012,93564896,7.75997,0.006743,3.950773569,45.33 ,1250.40 ,18041.55 
2016/4/28,445.037994,449.550995,436.649994,449.010986,74064704,7.17253,0.006689,3.810650789,46.03 ,1266.40 ,17830.76 
2016/4/29,449.40799,455.384003,446.016998,455.096985,49258500,7.45729,0.006758,3.823938218,45.92 ,1290.50 ,17773.64 
2016/4/30,455.178009,455.587006,447.696991,448.317993,69322600,8.81398,0.006813,3.653978734,45.54 ,1292.27 ,17812.81 
2016/5/1,448.484009,452.479004,447.927002,451.875,40660100,8.8465,0.006796,3.720549878,45.16 ,1294.03 ,17851.99 
2016/5/2,451.933014,452.445007,441.776001,444.669006,92127000,10.1632,0.006713,3.695662293,44.78 ,1295.80 ,17891.16 
2016/5/3,444.72699,451.096985,442.617004,450.303986,59366400,9.31127,0.006559,3.750272375,43.65 ,1291.80 ,17750.91 
2016/5/4,450.183014,450.377991,445.630005,446.721985,50407300,9.41377,0.006314,3.750722219,43.78 ,1274.40 ,17651.26 
2016/5/5,446.710999,448.506012,445.882996,447.976013,50440800,9.8261,0.006193,3.731613647,44.32 ,1272.30 ,17660.71 
2016/5/6,447.941986,461.375,447.067993,459.602997,72796800,9.34664,0.0064,3.819159469,44.66 ,1294.00 ,17740.63 
2016/5/7,459.639008,460.674988,457.324005,458.536011,38364500,9.37051,0.006486,3.979939824,44.25 ,1284.87 ,17729.06 
2016/5/8,458.428986,459.416992,455.983002,458.548004,40315000,9.48293,0.006403,3.946030308,43.85 ,1275.73 ,17717.48 
2016/5/9,458.205994,462.480988,456.531006,460.483002,55493100,9.29773,0.006396,4.106460222,43.44 ,1266.60 ,17705.91 
2016/5/10,460.518005,461.928986,448.95401,450.894989,58956100,9.36152,0.006271,3.793454772,44.66 ,1264.80 ,17928.35 
2016/5/11,450.864014,454.575989,450.864014,452.727997,50605200,9.99628,0.006192,3.876260046,46.23 ,1275.50 ,17711.12 
2016/5/12,452.446991,454.949005,449.25,454.765991,59849300,10.0578,0.006166,3.8606776,46.70 ,1271.20 ,17720.50 
2016/5/13,454.850006,457.054993,453.453003,455.670013,60845000,10.5066,0.00611,3.958286092,46.21 ,1272.70 ,17535.32 
2016/5/14,455.822998,456.835999,454.786011,455.67099,37209000,10.2397,0.006067,4.024757983,46.71 ,1273.20 ,17593.78 
2016/5/15,455.759003,458.691986,455.459015,457.567993,28514000,9.96235,0.006058,4.091194136,47.22 ,1273.70 ,17652.25 
2016/5/16,457.585999,458.200012,452.945007,454.162994,59171500,11.1713,0.006023,4.020394588,47.72 ,1274.20 ,17710.71 
2016/5/17,454.009003,455.071991,453.605011,453.78299,64100300,12.1988,0.006025,3.972799177,48.31 ,1276.90 ,17529.98 
2016/5/18,453.69101,455.997986,453.299011,454.618988,86850096,13.5586,0.006028,4.007388231,48.19 ,1274.40 ,17526.62 
2016/5/19,454.523987,454.632996,438.714996,438.714996,96027400,14.7697,0.00604,3.859996905,48.16 ,1254.80 ,17435.40 
2016/5/20,437.792999,444.053986,437.389008,442.675995,81987904,13.6356,0.006082,3.901066448,47.75 ,1252.90 ,17500.94 
2016/5/21,442.966003,443.778015,441.705994,443.187988,42762300,14.015,0.005991,3.969127565,47.86 ,1252.43 ,17498.27 
2016/5/22,443.217987,443.427002,439.035004,439.322998,39657600,14.2861,0.005936,3.931659673,47.97 ,1251.97 ,17495.60 
2016/5/23,439.347992,444.345001,438.822998,444.154999,50582500,13.4615,0.005908,3.968390926,48.08 ,1251.50 ,17492.93 
2016/5/24,444.290985,447.100006,443.929993,445.980988,65783100,12.7323,0.005956,3.953581572,48.62 ,1229.20 ,17706.05 
2016/5/25,446.062012,450.298004,446.062012,449.598999,65231000,12.526,0.005761,4.034737084,49.56 ,1223.80 ,17851.51 
2016/5/26,449.671997,453.644012,447.895996,453.384003,65203800,12.4304,0.005671,4.093337111,49.48 ,1220.40 ,17828.29 
2016/5/27,453.520996,478.148987,453.520996,473.463989,164780992,11.2958,0.005676,4.566557316,49.33 ,1216.70 ,17873.22 
2016/5/28,473.028992,533.473022,472.699005,530.039978,181199008,11.8929,0.005679,4.494522623,49.46 ,1216.97 ,17851.72 
2016/5/29,527.47699,553.960022,512.179016,526.232971,148736992,12.3504,0.005644,4.488017935,49.58 ,1217.23 ,17830.21 
2016/5/30,528.471008,544.348999,522.963013,533.864014,87958704,12.7253,0.005754,4.605977078,49.51 ,1217.50 ,17808.71 
2016/5/31,534.190979,546.617981,520.661987,531.385986,138450000,14.0773,0.005705,4.664446341,49.10 ,1217.50 ,17787.20 
2016/6/1,531.106995,543.080017,525.635986,536.919983,86061800,14.0015,0.00581,4.730309517,49.01 ,1214.70 ,17789.67 
2016/6/2,536.515015,540.35199,533.078003,537.971985,60378200,13.738,0.005767,4.721887791,49.17 ,1212.60 ,17838.56 
2016/6/3,537.682007,574.638,536.919983,569.19397,122020000,13.8467,0.005821,4.868783127,48.62 ,1242.90 ,17807.06 
2016/6/4,569.705017,590.132019,564.237976,572.72699,94925296,13.7404,0.005783,4.839195605,48.98 ,1244.40 ,17844.82 
2016/6/5,573.307983,582.807983,569.177979,574.97699,68874096,13.975,0.005796,4.811961758,49.33 ,1245.90 ,17882.57 
2016/6/6,574.60199,586.469971,574.60199,585.536987,72138896,13.9341,0.005769,4.959922777,49.69 ,1247.40 ,17920.33 
2016/6/7,585.445007,590.258972,567.513977,576.596985,107770000,14.512,0.005776,4.804770738,50.36 ,1247.00 ,17938.28 
2016/6/8,577.166992,582.838989,573.130005,581.64502,80265800,14.4177,0.005769,4.795350114,51.23 ,1262.30 ,18005.05 
2016/6/9,582.203003,582.203003,570.950989,574.630005,71301000,14.3986,0.005786,4.753593597,50.56 ,1272.70 ,17985.19 
2016/6/10,575.836975,579.127014,573.325012,577.469971,66991900,13.9086,0.00574,4.886178345,49.07 ,1275.90 ,17865.34 
2016/6/11,578.674011,607.116028,578.674011,606.72699,82357000,14.1916,0.005756,5.003377604,49.01 ,1279.57 ,17821.05 
2016/6/12,609.684021,684.843994,607.039001,672.783997,277084992,15.7437,0.005844,5.304193336,48.94 ,1283.23 ,17776.77 
2016/6/13,671.653992,716.004028,664.487,704.375977,243295008,17.602699,0.005831,5.340135798,48.88 ,1286.90 ,17732.48 
2016/6/14,704.504028,704.504028,662.804016,685.559021,186694000,18.8932,0.006987,5.219324393,48.49 ,1288.10 ,17674.82 
2016/6/15,685.684998,696.302979,672.560974,694.468994,99223800,18.3543,0.006878,5.262803071,48.01 ,1288.30 ,17640.17 
2016/6/16,696.52301,773.721985,696.52301,766.307983,271633984,20.5886,0.006669,5.670590244,46.21 ,1298.40 ,17733.10 
2016/6/17,768.487,775.356018,716.55603,748.908997,363320992,15.3768,0.006678,5.597711743,47.98 ,1294.80 ,17675.16 
2016/6/18,748.755981,777.98999,733.929016,756.22699,252718000,11.3307,0.006615,5.59841795,48.44 ,1293.90 ,17718.40 
2016/6/19,756.687988,766.620972,745.627991,763.781006,136184992,12.2342,0.006816,5.586890874,48.91 ,1293.00 ,17761.63 
2016/6/20,763.927002,764.083984,732.72699,737.226013,174511008,11.8395,0.006634,5.289205736,49.37 ,1292.10 ,17804.87 
2016/6/21,735.882996,735.882996,639.070007,666.651978,309944000,13.3067,0.006187,4.892478632,48.85 ,1272.50 ,17829.73 
2016/6/22,665.914978,678.669983,587.482971,596.116028,266392992,13.0951,0.006501,3.875183787,49.13 ,1270.00 ,17780.83 
2016/6/23,597.442993,629.327026,558.138977,623.97699,253462000,13.6762,0.006381,3.872171507,50.11 ,1263.10 ,18011.07 
2016/6/24,625.575012,681.72699,625.271973,665.299011,224316992,14.3321,0.006406,4.276840169,47.64 ,1322.40 ,17400.75 
2016/6/25,665.281006,691.731018,646.559021,665.122986,126656000,14.283,0.006419,4.246085513,47.20 ,1323.17 ,17313.91 
2016/6/26,665.93103,665.97998,616.934021,629.367004,109225000,13.8502,0.006396,4.116083437,46.77 ,1323.93 ,17227.08 
2016/6/27,629.348999,655.275024,620.523987,655.275024,122134000,13.8839,0.006397,4.138348056,46.33 ,1324.70 ,17140.24 
2016/6/28,658.10199,659.247986,637.77301,647.000977,138384992,12.1756,0.006765,4.11103216,47.85 ,1317.90 ,17409.72 
2016/6/29,644.122009,644.682007,628.283997,639.890015,142456000,12.6112,0.006756,4.058617187,49.88 ,1326.90 ,17694.68 
2016/6/30,640.591003,675.403015,636.607971,673.336975,138980000,12.4615,0.006666,4.047209429,48.33 ,1320.60 ,17929.99 
2016/7/1,672.515015,686.153992,669.593994,676.296021,134431008,12.1995,0.006808,4.282812794,48.99 ,1339.00 ,17949.37 
2016/7/2,676.734009,703.702026,676.398987,703.702026,112354000,12.1284,0.006734,4.334847578,49.00 ,1345.57 ,17922.18 
2016/7/3,704.968018,704.968018,649.008972,658.664001,129512000,11.7202,0.006614,4.265849565,49.01 ,1352.13 ,17895.00 
2016/7/4,658.804016,683.661987,650.507996,683.661987,92008400,11.471,0.00701,4.544150038,48.65 ,1358.70 ,17867.81 
2016/7/5,683.208984,683.491028,665.065979,670.627014,130476000,10.6114,0.006708,4.447264116,46.60 ,1360.60 ,17840.62 
2016/7/6,670.41803,681.89801,670.41803,677.330994,134960992,10.5289,0.006696,4.496162329,47.43 ,1367.10 ,17918.62 
2016/7/7,678.090027,682.432007,611.833984,640.562012,258091008,10.1094,0.006595,4.094552918,45.14 ,1362.10 ,17895.88 
2016/7/8,640.687988,666.70697,636.46698,666.52301,141970000,11.3946,0.006708,4.238854389,45.41 ,1358.40 ,18146.74 
2016/7/9,666.383972,666.383972,633.398987,650.960022,180536000,10.9655,0.006687,4.1401357,45.19 ,1357.80 ,18173.47 
2016/7/10,650.598999,652.294006,641.263977,649.359985,102532000,10.9476,0.00667,4.129386889,44.98 ,1357.20 ,18200.20 
2016/7/11,648.484009,659.629028,644.97998,647.658997,107910000,10.459,0.006531,4.115426725,44.76 ,1356.60 ,18226.93 
2016/7/12,648.28302,675.258972,646.778992,664.551025,138172992,10.5161,0.006381,4.17466458,46.80 ,1335.30 ,18347.67 
2016/7/13,664.796997,668.700012,654.468018,654.468018,131449000,10.5005,0.006428,4.140352143,44.75 ,1343.60 ,18372.12 
2016/7/14,652.922974,662.901978,652.922974,658.078003,98511400,11.5132,0.006385,4.160091662,45.68 ,1332.20 ,18506.41 
2016/7/15,659.171021,667.077026,659.039978,663.255005,81673104,11.9516,0.00644,4.161908917,45.95 ,1327.40 ,18516.55 
2016/7/16,663.781006,666.460022,659.333984,660.767029,50330200,11.6528,0.006572,4.157251441,45.71 ,1328.03 ,18522.05 
2016/7/17,661.992981,682.36499,661.992981,679.458984,74407904,11.1587,0.006532,4.19687041,45.48 ,1328.67 ,18527.55 
2016/7/18,679.809021,681.554993,668.625,673.106018,69465000,11.0344,0.006488,4.171995344,45.24 ,1329.30 ,18533.05 
2016/7/19,672.737976,673.276978,667.632019,672.864014,61203300,11.6191,0.006407,4.180589175,44.65 ,1332.30 ,18559.01 
2016/7/20,672.80603,672.929016,663.359985,665.684998,94636400,12.4506,0.006409,4.167155659,44.94 ,1319.30 ,18595.03 
2016/7/21,665.228027,666.218994,660.414978,665.012024,60491800,12.6507,0.006416,4.145679995,44.75 ,1331.00 ,18517.23 
2016/7/22,664.921997,666.583008,646.721985,650.619019,134169000,14.6619,0.006305,4.061265043,44.19 ,1323.40 ,18570.85 
2016/7/23,650.726013,656.366028,648.523987,655.55603,69532200,14.2997,0.006309,4.062451518,43.84 ,1322.10 ,18544.92 
2016/7/24,655.409973,663.109985,652.79303,661.284973,118184000,12.7495,0.006293,4.067205944,43.48 ,1320.80 ,18518.99 
2016/7/25,661.263,661.828003,653.39502,654.096985,78176496,13.8361,0.006247,4.04582106,43.13 ,1319.50 ,18493.06 
2016/7/26,654.226013,656.224976,645.879028,651.783997,225135008,11.9895,0.006,3.970318534,42.92 ,1320.80 ,18473.75 
2016/7/27,651.627014,657.455994,648.447021,654.35199,147460992,12.9728,0.005968,3.976120494,41.92 ,1326.70 ,18472.17 
2016/7/28,654.492004,657.594971,654.492004,655.034973,86428400,12.8436,0.005974,3.97266542,41.14 ,1341.20 ,18456.35 
2016/7/29,655.111023,657.796021,654.786011,656.992004,60703500,12.7946,0.006112,4.091511625,41.60 ,1357.50 ,18432.24 
2016/7/30,657.012024,658.223022,654.208984,655.046997,38456100,12.461,0.006122,4.076636068,41.09 ,1358.20 ,18423.00 
2016/7/31,655.099976,655.284973,624.36499,624.68103,110818000,11.8759,0.005956,3.96116451,40.57 ,1358.90 ,18413.75 
2016/8/1,624.60199,626.119019,605.883972,606.271973,121887000,10.9416,0.005909,3.867290676,40.06 ,1359.60 ,18404.51 
2016/8/2,606.396973,612.848022,531.333984,547.465027,330932992,8.78728,0.005692,3.552799075,39.51 ,1372.60 ,18313.77 
2016/8/3,548.656006,573.359985,541.546997,566.35498,207982000,10.2939,0.005653,3.744775303,40.83 ,1364.70 ,18355.00 
2016/8/4,566.328979,579.495972,565.776978,578.289001,125292000,11.0428,0.005818,3.759545142,41.93 ,1367.40 ,18352.05 
2016/8/5,578.281006,578.281006,569.981995,575.04303,66127900,10.9254,0.006444,3.742012824,41.80 ,1344.40 ,18543.53 
2016/8/6,575.030029,588.395996,569.468994,587.778015,80797296,10.8811,0.006352,3.77163578,42.21 ,1343.37 ,18538.78 
2016/8/7,587.770996,597.513,586.815979,592.690002,82398400,10.9116,0.006177,3.785469532,42.61 ,1342.33 ,18534.04 
2016/8/8,592.736023,592.994019,588.046997,591.054016,61194100,11.2454,0.006026,3.797147053,43.02 ,1341.30 ,18529.29 
